,product_id,date,stock_received,damaged_stock
9136,667163,2023-12-01,1,0
9137,712003,2023-12-01,2,0
9138,513199,2023-12-01,2,0
9139,962054,2023-12-01,2,0
9140,378676,2023-12-01,3,0
9141,890232,2023-12-01,2,0
9142,532965,2023-12-01,1,0
9143,491314,2023-12-01,3,0
9144,925482,2023-12-01,2,0
9145,272170,2023-12-01,2,0
9146,764014,2023-12-01,3,0
9147,903336,2023-12-01,1,0
9148,760684,2023-12-01,1,0
9149,354409,2023-12-01,2,0
9150,490602,2023-12-01,2,0
9151,287070,2023-12-01,3,0
9152,679865,2023-12-01,2,0
9153,807452,2023-12-01,1,0
9154,435929,2023-12-01,2,0
9155,91670,2023-12-01,3,0
9156,144124,2023-12-01,2,0
9157,747801,2023-12-01,2,0
9158,677542,2023-12-01,3,0
9159,697683,2023-12-01,3,0
9160,894539,2023-12-01,2,0
9161,739448,2023-12-01,3,0
9162,897083,2023-12-01,1,0
9163,448752,2023-12-01,1,0
9164,9436,2023-12-01,3,0
9165,753354,2023-12-01,1,0
9166,492958,2023-12-01,3,0
9167,684939,2023-12-01,2,0
9168,219598,2023-12-01,3,0
9169,140154,2023-12-01,3,0
9170,256051,2023-12-01,2,0
9171,51036,2023-12-01,3,0
9172,367391,2023-12-01,2,0
9173,433521,2023-12-01,3,0
9174,942001,2023-12-01,3,0
9175,243235,2023-12-01,3,0
9176,537274,2023-12-01,3,0
9177,525531,2023-12-01,2,0
9178,425341,2023-12-01,2,0
9179,723678,2023-12-01,3,0
9180,33797,2023-12-01,2,0
9181,123983,2023-12-01,3,0
9182,154179,2023-12-01,3,0
9183,444361,2023-12-01,2,0
9184,673058,2023-12-01,1,0
9185,11422,2023-12-01,2,0
9186,669378,2023-12-01,3,0
9187,516376,2023-12-01,3,0
9188,14145,2023-12-01,1,0
9189,847349,2023-12-01,1,0
9190,871592,2023-12-01,3,0
9191,473929,2023-12-01,2,0
9192,77308,2023-12-01,3,0
9193,952124,2023-12-01,1,0
9194,818522,2023-12-01,2,0
9195,376447,2023-12-01,2,0
9196,217710,2023-12-01,3,0
9197,146840,2023-12-01,2,0
9198,880510,2023-12-01,2,0
9199,257719,2023-12-01,2,0
9200,891833,2023-12-01,2,0
9201,741341,2023-12-01,3,0
9202,799952,2023-12-01,1,0
9203,455083,2023-12-01,2,0
9204,183929,2023-12-01,3,0
9205,487065,2023-12-01,2,0
9206,949818,2023-12-01,3,0
9207,961614,2023-12-01,3,0
9208,378230,2023-12-01,2,0
9209,491521,2023-12-01,2,0
9210,914071,2023-12-01,3,0
9211,481843,2023-12-01,1,0
9212,378287,2023-12-01,2,0
9213,118820,2023-12-01,3,0
9214,561860,2023-12-01,2,0
9215,890232,2023-12-01,1,0
9216,689769,2023-12-01,3,0
9217,491314,2023-12-01,2,0
9218,954722,2023-12-01,3,0
9219,623234,2023-12-01,2,0
9220,925482,2023-12-01,3,0
9221,621677,2023-12-01,3,0
9222,306177,2023-12-01,3,0
9223,272170,2023-12-01,3,0
9224,487931,2023-12-01,1,0
9225,876139,2023-12-01,3,0
9226,945635,2023-12-01,2,0
9227,354409,2023-12-01,3,0
9228,937542,2023-12-01,3,0
9229,490602,2023-12-01,1,0
9230,131136,2023-12-01,3,0
9231,317242,2023-12-01,1,0
9232,327290,2023-12-01,1,0
9233,451933,2023-12-01,2,0
9234,94225,2023-12-01,1,0
9235,704868,2023-12-01,2,0
9236,18035,2023-12-01,3,0
9237,820541,2023-12-01,2,0
9238,552496,2023-12-01,3,0
9239,589812,2023-12-01,1,0
9240,677542,2023-12-01,1,0
9241,897083,2023-12-01,2,0
9242,365133,2023-12-01,3,0
9243,473647,2023-12-01,2,0
9244,9436,2023-12-01,2,0
9245,647462,2023-12-01,3,0
9246,753354,2023-12-01,2,0
9247,803607,2023-12-01,3,0
9248,684939,2023-12-01,1,0
9249,449106,2023-12-01,3,0
9250,820973,2023-12-01,2,0
9251,927651,2023-12-01,2,0
9252,930284,2023-12-01,3,0
9253,4452,2023-12-01,3,0
9254,82484,2023-12-01,3,0
9255,440875,2023-12-01,3,0
9256,373536,2023-12-01,3,0
9257,642612,2023-12-01,3,0
9258,613942,2023-12-01,2,0
9259,784673,2023-12-01,3,0
9260,425341,2023-12-01,3,0
9261,771228,2023-12-01,2,0
9262,851978,2023-12-01,3,0
9263,154179,2023-12-01,2,0
9264,240179,2023-12-01,3,0
9265,516376,2023-12-01,3,0
9266,952124,2023-12-01,3,0
9267,555121,2023-12-01,3,0
9268,136533,2023-12-01,3,0
9269,382511,2023-12-01,3,0
9270,15314,2023-12-01,3,0
9271,880510,2023-12-01,2,0
9272,741341,2023-12-01,2,0
9273,329351,2023-12-01,3,0
9274,337168,2023-12-01,2,0
9275,883013,2023-12-01,2,0
9276,690565,2023-12-01,2,0
9277,654623,2023-12-01,3,0
9278,491521,2023-12-01,3,0
9279,194682,2023-12-01,3,0
9280,681063,2023-12-01,2,0
9281,679321,2023-12-01,3,0
9282,378287,2023-12-01,1,0
9283,667163,2023-12-01,3,0
9284,513199,2023-12-01,3,0
9285,969851,2023-12-01,3,0
9286,398340,2023-12-01,2,0
9287,33955,2023-12-01,3,0
9288,954722,2023-12-01,1,0
9289,623234,2023-12-01,3,0
9290,621677,2023-12-01,2,0
9291,306177,2023-12-01,2,0
9292,53833,2023-12-01,2,0
9293,679865,2023-12-01,3,0
9294,807452,2023-12-01,1,0
9295,820541,2023-12-01,1,0
9296,604184,2023-12-01,1,0
9297,739534,2023-12-01,2,0
9298,709916,2023-12-01,2,0
9299,133542,2023-12-01,2,0
9300,385113,2023-12-01,3,0
9301,112390,2023-12-01,2,0
9302,753354,2023-12-01,3,0
9303,490939,2023-12-01,3,0
9304,672059,2023-12-01,2,0
9305,784827,2023-12-01,3,0
9306,433521,2023-12-01,3,0
9307,953175,2023-12-01,3,0
9308,57405,2023-12-01,3,0
9309,186168,2023-12-01,3,0
9310,537274,2023-12-01,3,0
9311,726958,2023-12-01,3,0
9312,613942,2023-12-01,3,0
9313,274207,2023-12-01,3,0
9314,137909,2023-12-01,2,0
9315,154179,2023-12-01,2,0
9316,679284,2023-12-01,3,0
9317,240179,2023-12-01,2,0
9318,965755,2023-12-01,3,0
9319,222892,2023-12-01,1,0
9320,34186,2023-12-01,1,0
9321,818990,2023-12-01,3,0
9322,77308,2023-12-01,1,0
9323,70969,2023-12-01,2,0
9324,462526,2023-12-01,3,0
9325,217710,2023-12-01,2,0
9326,89084,2023-12-01,2,0
9327,888807,2023-12-01,2,0
9328,41853,2023-12-01,2,0
9329,329351,2023-12-01,1,0
9330,592784,2023-12-01,2,0
9331,734789,2023-12-01,2,0
9332,291238,2023-12-01,3,0
9333,654623,2023-12-01,2,0
9334,313754,2023-12-01,2,0
9335,563740,2023-12-01,3,0
9336,832348,2023-12-01,2,0
9337,60619,2023-12-01,2,0
9338,107548,2023-12-01,1,0
9339,687218,2023-12-01,2,0
9340,681063,2023-12-01,1,0
9341,667163,2023-12-01,2,0
9342,491314,2023-12-01,2,0
9343,131937,2023-12-01,2,0
9344,901144,2023-12-01,2,0
9345,876139,2023-12-01,3,0
9346,120532,2023-12-01,1,0
9347,354409,2023-12-01,3,0
9348,937542,2023-12-01,2,0
9349,287070,2023-12-01,2,0
9350,589812,2023-12-01,3,0
9351,894539,2023-12-01,2,0
9352,739534,2023-12-01,1,0
9353,897083,2023-12-01,3,0
9354,863930,2023-12-01,3,0
9355,672059,2023-12-01,3,0
9356,256051,2023-12-01,3,0
9357,615545,2023-12-01,2,0
9358,366066,2023-12-01,3,0
9359,6405,2023-12-01,2,0
9360,853932,2023-12-01,2,0
9361,51036,2023-12-01,2,0
9362,927651,2023-12-01,3,0
9363,52729,2023-12-01,1,0
9364,564692,2023-12-01,2,0
9365,131748,2023-12-01,2,0
9366,256783,2023-12-01,2,0
9367,186168,2023-12-01,1,0
9368,525531,2023-12-01,3,0
9369,784673,2023-12-01,2,0
9370,771228,2023-12-01,3,0
9371,706112,2023-12-01,3,0
9372,587645,2023-12-01,3,0
9373,837480,2023-12-01,3,0
9374,566052,2023-12-01,3,0
9375,264803,2023-12-01,3,0
9376,851978,2023-12-01,3,0
9377,237083,2023-12-01,2,0
9378,114414,2023-12-01,3,0
9379,890623,2023-12-01,2,0
9380,478531,2023-12-01,3,0
9381,14145,2023-12-01,3,0
9382,871592,2023-12-01,3,0
9383,77308,2023-12-01,2,0
9384,462526,2023-12-01,3,0
9385,382511,2023-12-01,2,0
9386,15314,2023-12-01,1,0
9387,880510,2023-12-01,1,0
9388,798639,2023-12-01,2,0
9389,324809,2023-12-01,1,0
9390,337168,2023-12-01,2,0
9391,291238,2023-12-01,1,0
9392,658389,2023-12-01,3,0
9393,762527,2023-12-01,3,0
9394,952168,2023-12-01,3,0
9395,602241,2023-12-01,2,0
9396,587420,2023-12-01,2,0
9397,481843,2023-12-01,3,0
9398,171602,2023-12-01,1,0
9399,328457,2023-12-01,2,0
9400,365132,2023-12-01,3,0
9401,305754,2023-12-01,2,0
9402,398340,2023-12-01,3,0
9403,623234,2023-12-01,3,0
9404,606256,2023-12-01,3,0
9405,306177,2023-12-01,3,0
9406,692985,2023-12-01,2,0
9407,901144,2023-12-01,3,0
9408,903336,2023-12-01,3,0
9409,760684,2023-12-01,1,0
9410,490602,2023-12-01,2,0
9411,604184,2023-12-01,1,0
9412,739534,2023-12-01,3,0
9413,112390,2023-12-01,3,0
9414,34200,2023-12-01,3,0
9415,490939,2023-12-01,2,0
9416,449106,2023-12-01,1,0
9417,366066,2023-12-01,2,0
9418,6405,2023-12-01,3,0
9419,853932,2023-12-01,3,0
9420,970529,2023-12-01,2,0
9421,707935,2023-12-01,3,0
9422,120385,2023-12-01,3,0
9423,951463,2023-12-01,2,0
9424,564692,2023-12-01,2,0
9425,256783,2023-12-01,3,0
9426,525531,2023-12-01,3,0
9427,642612,2023-12-01,2,0
9428,274207,2023-12-01,2,0
9429,557908,2023-12-01,3,0
9430,587645,2023-12-01,3,0
9431,264803,2023-12-01,2,0
9432,26060,2023-12-01,2,0
9433,33797,2023-12-01,3,0
9434,114414,2023-12-01,1,0
9435,70969,2023-12-01,2,0
9436,552883,2023-12-01,2,0
9437,714999,2023-12-01,3,0
9438,578097,2023-12-01,2,0
9439,487065,2023-12-01,3,0
9440,734789,2023-12-01,3,0
9441,291238,2023-12-01,2,0
9442,563740,2023-12-01,2,0
9443,990993,2023-12-01,1,0
9444,762527,2023-12-01,2,0
9445,952168,2023-12-01,2,0
9446,962591,2023-12-01,2,0
9447,667163,2023-12-01,2,0
9448,712307,2023-12-01,2,0
9449,689769,2023-12-01,3,0
9450,692985,2023-12-01,3,0
9451,903336,2023-12-01,2,0
9452,945635,2023-12-01,2,0
9453,760684,2023-12-01,2,0
9454,287070,2023-12-01,1,0
9455,317242,2023-12-01,3,0
9456,993331,2023-12-01,2,0
9457,894539,2023-12-01,3,0
9458,700048,2023-12-01,3,0
9459,385113,2023-12-01,2,0
9460,124290,2023-12-01,3,0
9461,859361,2023-12-01,3,0
9462,853932,2023-12-01,2,0
9463,585299,2023-12-01,3,0
9464,52729,2023-12-01,3,0
9465,425341,2023-12-01,3,0
9466,771228,2023-12-01,3,0
9467,451812,2023-12-01,2,0
9468,587645,2023-12-01,1,0
9469,264803,2023-12-01,3,0
9470,153019,2023-12-01,3,0
9471,222892,2023-12-01,3,0
9472,478531,2023-12-01,3,0
9473,847349,2023-12-01,1,0
9474,77308,2023-12-01,3,0
9475,654297,2023-12-01,2,0
9476,70969,2023-12-01,3,0
9477,552883,2023-12-01,1,0
9478,555121,2023-12-01,2,0
9479,462526,2023-12-01,2,0
9480,146840,2023-12-01,3,0
9481,714999,2023-12-01,2,0
9482,382511,2023-12-01,1,0
9483,41853,2023-12-01,3,0
9484,658389,2023-12-01,1,0
9485,762527,2023-12-01,1,0
9486,602241,2023-12-01,2,0
9487,481843,2023-12-01,3,0
9488,991434,2023-12-01,2,0
9489,681063,2023-12-01,2,0
9490,300159,2023-12-01,2,0
9491,712003,2023-12-01,1,0
9492,712307,2023-12-01,3,0
9493,470449,2023-12-01,3,0
9494,721521,2023-12-01,2,0
9495,876139,2023-12-01,2,0
9496,760684,2023-12-01,3,0
9497,644847,2023-12-01,2,0
9498,704868,2023-12-01,2,0
9499,91670,2023-12-01,1,0
9500,968887,2023-12-01,1,0
9501,448752,2023-12-01,3,0
9502,863930,2023-12-01,3,0
9503,672059,2023-12-01,3,0
9504,803607,2023-12-01,1,0
9505,140489,2023-12-01,3,0
9506,140154,2023-12-01,3,0
9507,366066,2023-12-01,2,0
9508,784827,2023-12-01,2,0
9509,6405,2023-12-01,2,0
9510,367391,2023-12-01,2,0
9511,927651,2023-12-01,2,0
9512,930284,2023-12-01,3,0
9513,52729,2023-12-01,2,0
9514,373536,2023-12-01,2,0
9515,913428,2023-12-01,3,0
9516,274207,2023-12-01,1,0
9517,56589,2023-12-01,3,0
9518,222892,2023-12-01,2,0
9519,349294,2023-12-01,3,0
9520,473929,2023-12-01,3,0
9521,659290,2023-12-01,3,0
9522,839170,2023-12-01,1,0
9523,291238,2023-12-01,1,0
9524,542300,2023-12-01,1,0
9525,914071,2023-12-01,2,0
9526,832348,2023-12-01,3,0
9527,991434,2023-12-01,3,0
9528,319388,2023-12-01,3,0
9529,962591,2023-12-01,3,0
9530,107548,2023-12-01,2,0
9531,561860,2023-12-01,3,0
9532,962054,2023-12-01,1,0
9533,378676,2023-12-01,2,0
9534,131937,2023-12-01,3,0
9535,652118,2023-12-01,1,0
9536,611575,2023-12-01,3,0
9537,487931,2023-12-01,3,0
9538,903336,2023-12-01,2,0
9539,945635,2023-12-01,1,0
9540,760684,2023-12-01,3,0
9541,807452,2023-12-01,2,0
9542,461804,2023-12-01,2,0
9543,552496,2023-12-01,2,0
9544,604184,2023-12-01,3,0
9545,697683,2023-12-01,1,0
9546,968887,2023-12-01,2,0
9547,365133,2023-12-01,2,0
9548,767398,2023-12-01,2,0
9549,863930,2023-12-01,1,0
9550,490939,2023-12-01,3,0
9551,672059,2023-12-01,2,0
9552,140489,2023-12-01,2,0
9553,859361,2023-12-01,3,0
9554,63769,2023-12-01,2,0
9555,820973,2023-12-01,3,0
9556,4452,2023-12-01,3,0
9557,585299,2023-12-01,3,0
9558,186168,2023-12-01,3,0
9559,760828,2023-12-01,2,0
9560,274207,2023-12-01,3,0
9561,851978,2023-12-01,1,0
9562,123983,2023-12-01,1,0
9563,444361,2023-12-01,3,0
9564,673058,2023-12-01,2,0
9565,153019,2023-12-01,2,0
9566,39154,2023-12-01,2,0
9567,34186,2023-12-01,2,0
9568,14145,2023-12-01,2,0
9569,818522,2023-12-01,3,0
9570,146840,2023-12-01,1,0
9571,15314,2023-12-01,1,0
9572,257719,2023-12-01,2,0
9573,799952,2023-12-01,3,0
9574,883013,2023-12-01,2,0
9575,839170,2023-12-01,3,0
9576,183929,2023-12-01,3,0
9577,734789,2023-12-01,3,0
9578,291238,2023-12-01,3,0
9579,563740,2023-12-01,1,0
9580,542300,2023-12-01,3,0
9581,832348,2023-12-01,3,0
9582,481843,2023-12-01,2,0
9583,319388,2023-12-01,3,0
9584,194682,2023-12-01,2,0
9585,378287,2023-12-01,3,0
9586,513199,2023-12-01,1,0
9587,890232,2023-12-01,2,0
9588,470449,2023-12-01,2,0
9589,652118,2023-12-01,2,0
9590,187399,2023-12-01,1,0
9591,621677,2023-12-01,1,0
9592,721521,2023-12-01,1,0
9593,120532,2023-12-01,2,0
9594,937542,2023-12-01,3,0
9595,490602,2023-12-01,1,0
9596,317242,2023-12-01,3,0
9597,644847,2023-12-01,1,0
9598,461804,2023-12-01,2,0
9599,552496,2023-12-01,2,0
9600,455755,2023-12-01,3,0
9601,739534,2023-12-01,2,0
9602,473647,2023-12-01,1,0
9603,34200,2023-12-01,2,0
9604,799688,2023-12-01,3,0
9605,684939,2023-12-01,2,0
9606,140154,2023-12-01,1,0
9607,449106,2023-12-01,3,0
9608,615545,2023-12-01,2,0
9609,537274,2023-12-01,2,0
9610,784673,2023-12-01,3,0
9611,837480,2023-12-01,3,0
9612,137909,2023-12-01,2,0
9613,298985,2023-12-01,2,0
9614,114414,2023-12-01,3,0
9615,196719,2023-12-01,3,0
9616,871592,2023-12-01,2,0
9617,952124,2023-12-01,2,0
9618,136533,2023-12-01,2,0
9619,500739,2023-12-01,3,0
9620,833557,2023-12-01,2,0
9621,361361,2023-12-01,2,0
9622,654623,2023-12-01,3,0
9623,762527,2023-12-01,3,0
9624,542300,2023-12-01,2,0
9625,171602,2023-12-01,3,0
9626,365132,2023-12-01,2,0
9627,187399,2023-12-01,2,0
9628,925482,2023-12-01,3,0
9629,692985,2023-12-01,2,0
9630,764014,2023-12-01,2,0
9631,120532,2023-12-01,3,0
9632,677542,2023-12-01,1,0
9633,767398,2023-12-01,3,0
9634,385113,2023-12-01,3,0
9635,112390,2023-12-01,1,0
9636,140489,2023-12-01,3,0
9637,970529,2023-12-01,3,0
9638,432617,2023-12-01,3,0
9639,52729,2023-12-01,2,0
9640,661577,2023-12-01,2,0
9641,186168,2023-12-01,2,0
9642,913428,2023-12-01,2,0
9643,760828,2023-12-01,3,0
9644,723678,2023-12-01,3,0
9645,992178,2023-12-01,2,0
9646,154179,2023-12-01,3,0
9647,679284,2023-12-01,2,0
9648,478531,2023-12-01,1,0
9649,818990,2023-12-01,3,0
9650,89084,2023-12-01,3,0
9651,741341,2023-12-01,2,0
9652,833557,2023-12-01,1,0
9653,183929,2023-12-01,1,0
9654,949818,2023-12-01,2,0
9655,361361,2023-12-01,3,0
9656,542300,2023-12-01,3,0
9657,962054,2023-12-01,3,0
9658,378676,2023-12-01,3,0
9659,470449,2023-12-01,1,0
9660,954722,2023-12-01,2,0
9661,606256,2023-12-01,2,0
9662,187399,2023-12-01,3,0
9663,937542,2023-12-01,2,0
9664,18035,2023-12-01,1,0
9665,747801,2023-12-01,3,0
9666,448752,2023-12-01,2,0
9667,133542,2023-12-01,2,0
9668,140154,2023-12-01,2,0
9669,615545,2023-12-01,3,0
9670,120385,2023-12-01,3,0
9671,52729,2023-12-01,3,0
9672,131748,2023-12-01,3,0
9673,757274,2023-12-01,3,0
9674,425341,2023-12-01,1,0
9675,677169,2023-12-01,2,0
9676,274207,2023-12-01,2,0
9677,679284,2023-12-01,1,0
9678,669378,2023-12-01,3,0
9679,890623,2023-12-01,2,0
9680,14145,2023-12-01,2,0
9681,952124,2023-12-01,2,0
9682,818522,2023-12-01,2,0
9683,41853,2023-12-01,1,0
9684,500739,2023-12-01,2,0
9685,500633,2023-12-01,3,0
9686,592784,2023-12-01,3,0
9687,961614,2023-12-01,2,0
9688,313754,2023-12-01,3,0
9689,658389,2023-12-01,3,0
9690,587420,2023-12-01,3,0
9691,914071,2023-12-01,3,0
9692,481843,2023-12-01,2,0
9693,319388,2023-12-01,2,0
9694,962591,2023-12-01,1,0
9695,712003,2023-12-01,3,0
9696,131937,2023-12-01,1,0
9697,721521,2023-12-01,2,0
9698,120532,2023-12-01,2,0
9699,937542,2023-12-01,1,0
9700,993331,2023-12-01,2,0
9701,451933,2023-12-01,3,0
9702,18035,2023-12-01,2,0
9703,552496,2023-12-01,1,0
9704,9436,2023-12-01,1,0
9705,647462,2023-12-01,2,0
9706,124290,2023-12-01,2,0
9707,853932,2023-12-01,1,0
9708,970529,2023-12-01,2,0
9709,433521,2023-12-01,1,0
9710,757274,2023-12-01,2,0
9711,137909,2023-12-01,3,0
9712,240179,2023-12-01,2,0
9713,11422,2023-12-01,3,0
9714,39154,2023-12-01,3,0
9715,891833,2023-12-01,3,0
9716,799952,2023-12-01,2,0
9717,833557,2023-12-01,3,0
9718,578097,2023-12-01,1,0
9719,690565,2023-12-01,1,0
9720,961614,2023-12-01,1,0
9721,378230,2023-12-01,3,0
9722,952168,2023-12-01,2,0
9723,491521,2023-12-01,2,0
9724,319388,2023-12-01,1,0
9725,328457,2023-12-01,2,0
9726,679321,2023-12-01,2,0
9727,33955,2023-12-01,1,0
9728,287070,2023-12-01,1,0
9729,455755,2023-12-01,1,0
9730,336847,2023-12-01,3,0
9731,589812,2023-12-01,1,0
9732,365133,2023-12-01,2,0
9733,473647,2023-12-01,2,0
9734,859361,2023-12-01,2,0
9735,63769,2023-12-01,3,0
9736,366066,2023-12-01,3,0
9737,970529,2023-12-01,1,0
9738,820973,2023-12-01,2,0
9739,927651,2023-12-01,3,0
9740,661577,2023-12-01,3,0
9741,243235,2023-12-01,3,0
9742,799459,2023-12-01,1,0
9743,673058,2023-12-01,3,0
9744,70969,2023-12-01,1,0
9745,462526,2023-12-01,1,0
9746,888807,2023-12-01,1,0
9747,67197,2023-12-01,3,0
9748,41853,2023-12-01,1,0
9749,337168,2023-12-01,3,0
9750,839170,2023-12-01,2,0
9751,313754,2023-12-01,1,0
9752,567671,2023-12-01,3,0
9753,687218,2023-12-01,3,0
9754,378287,2023-12-01,3,0
9755,365132,2023-12-01,2,0
9756,491314,2023-12-01,1,0
9757,901144,2023-12-01,3,0
9758,327290,2023-12-01,2,0
9759,807452,2023-12-01,3,0
9760,94225,2023-12-01,3,0
9761,704868,2023-12-01,1,0
9762,133542,2023-12-01,1,0
9763,799688,2023-12-01,3,0
9764,600767,2023-12-01,1,0
9765,131748,2023-12-01,2,0
9766,771228,2023-12-01,2,0
9767,799459,2023-12-01,2,0
9768,114414,2023-12-01,1,0
9769,848226,2023-12-01,1,0
9770,222892,2023-12-01,3,0
9771,34186,2023-12-01,1,0
9772,70969,2023-12-01,3,0
9773,552883,2023-12-01,3,0
9774,376447,2023-12-01,3,0
9775,990993,2023-12-01,2,0
9776,171602,2023-12-01,1,0
9777,60619,2023-12-01,1,0
9778,107548,2023-12-01,3,0
9779,118820,2023-12-01,2,0
9780,561860,2023-12-01,3,0
9781,962054,2023-12-01,3,0
9782,954722,2023-12-01,2,0
9783,187399,2023-12-01,3,0
9784,272170,2023-12-01,1,0
9785,53833,2023-12-01,3,0
9786,876139,2023-12-01,1,0
9787,131136,2023-12-01,3,0
9788,327290,2023-12-01,2,0
9789,993331,2023-12-01,3,0
9790,739448,2023-12-01,2,0
9791,365133,2023-12-01,3,0
9792,799688,2023-12-01,1,0
9793,219598,2023-12-01,1,0
9794,615545,2023-12-01,3,0
9795,564692,2023-12-01,3,0
9796,677169,2023-12-01,3,0
9797,992178,2023-12-01,1,0
9798,39154,2023-12-01,1,0
9799,473929,2023-12-01,1,0
9800,376447,2023-12-01,2,0
9801,89084,2023-12-01,3,0
9802,136533,2023-12-01,3,0
9803,67197,2023-12-01,3,0
9804,880510,2023-12-01,3,0
9805,883013,2023-12-01,1,0
9806,361361,2023-12-01,2,0
9807,762527,2023-12-01,2,0
9808,587420,2023-12-01,3,0
9809,712307,2023-12-01,2,0
9810,532965,2023-12-01,2,0
9811,187399,2023-12-01,2,0
9812,876139,2023-12-01,1,0
9813,461804,2023-12-01,3,0
9814,704868,2023-12-01,3,0
9815,492958,2023-12-01,1,0
9816,256051,2023-12-01,1,0
9817,600767,2023-12-01,3,0
9818,137909,2023-12-01,3,0
9819,264803,2023-12-01,2,0
9820,298985,2023-12-01,3,0
9821,240179,2023-12-01,1,0
9822,153019,2023-12-01,3,0
9823,222892,2023-12-01,2,0
9824,284460,2023-12-01,2,0
9825,500739,2023-12-01,2,0
9826,659290,2023-12-01,1,0
9827,991434,2023-12-01,3,0
9828,540618,2023-12-01,3,0
9829,328457,2023-12-01,3,0
9830,890232,2023-12-01,3,0
9831,305754,2023-12-01,3,0
9832,764014,2023-12-01,1,0
9833,490602,2023-12-01,3,0
9834,327290,2023-12-01,3,0
9835,807452,2023-12-01,3,0
9836,455755,2023-12-01,2,0
9837,799688,2023-12-01,2,0
9838,219598,2023-12-01,2,0
9839,600767,2023-12-01,3,0
9840,853932,2023-12-01,3,0
9841,440875,2023-12-01,3,0
9842,131748,2023-12-01,1,0
9843,642612,2023-12-01,3,0
9844,451812,2023-12-01,2,0
9845,706112,2023-12-01,2,0
9846,557908,2023-12-01,2,0
9847,237083,2023-12-01,2,0
9848,444361,2023-12-01,3,0
9849,153019,2023-12-01,1,0
9850,39154,2023-12-01,3,0
9851,14145,2023-12-01,3,0
9852,871592,2023-12-01,1,0
9853,555121,2023-12-01,2,0
9854,217710,2023-12-01,3,0
9855,257719,2023-12-01,3,0
9856,313754,2023-12-01,1,0
9857,689769,2023-12-01,1,0
9858,969851,2023-12-01,2,0
9859,470449,2023-12-01,2,0
9860,652118,2023-12-01,1,0
9861,760684,2023-12-01,2,0
9862,131136,2023-12-01,2,0
9863,644847,2023-12-01,2,0
9864,451933,2023-12-01,3,0
9865,435929,2023-12-01,3,0
9866,336847,2023-12-01,1,0
9867,897083,2023-12-01,3,0
9868,63769,2023-12-01,3,0
9869,6405,2023-12-01,1,0
9870,951463,2023-12-01,3,0
9871,913428,2023-12-01,3,0
9872,799459,2023-12-01,3,0
9873,669378,2023-12-01,1,0
9874,848226,2023-12-01,2,0
9875,516376,2023-12-01,2,0
9876,39154,2023-12-01,1,0
9877,871592,2023-12-01,2,0
9878,654297,2023-12-01,3,0
9879,397973,2023-12-01,3,0
9880,592784,2023-12-01,3,0
9881,60619,2023-12-01,2,0
9882,398340,2023-12-01,3,0
9883,945635,2023-12-01,1,0
9884,461804,2023-12-01,1,0
9885,336847,2023-12-01,2,0
9886,767398,2023-12-01,2,0
9887,367391,2023-12-01,3,0
9888,784673,2023-12-01,2,0
9889,33797,2023-12-01,2,0
9890,39154,2023-12-01,2,0
9891,847349,2023-12-01,2,0
9892,284460,2023-12-01,2,0
9893,891833,2023-12-01,2,0
9894,659290,2023-12-01,2,0
9895,949818,2023-12-01,3,0
9896,313754,2023-12-01,3,0
9897,563740,2023-12-01,2,0
9898,990993,2023-12-01,3,0
9899,513199,2023-12-01,3,0
9900,365132,2023-12-01,3,0
9901,652118,2023-12-01,2,0
9902,461804,2023-12-01,3,0
9903,820541,2023-12-01,3,0
9904,336847,2023-12-01,1,0
9905,256051,2023-12-01,2,0
9906,784827,2023-12-01,3,0
9907,51036,2023-12-01,1,0
9908,953175,2023-12-01,3,0
9909,557908,2023-12-01,3,0
9910,11422,2023-12-01,3,0
9911,34186,2023-12-01,3,0
9912,349294,2023-12-01,2,0
9913,382511,2023-12-01,3,0
9914,15314,2023-12-01,2,0
9915,833557,2023-12-01,1,0
9916,563740,2023-12-01,3,0
9917,658389,2023-12-01,2,0
9918,567671,2023-12-01,2,0
9919,171602,2023-12-01,2,0
9920,300159,2023-12-01,3,0
9921,689769,2023-12-01,2,0
9922,131937,2023-12-01,1,0
9923,945635,2023-12-01,3,0
9924,131136,2023-12-01,1,0
9925,327290,2023-12-01,3,0
9926,747801,2023-12-01,3,0
9927,492958,2023-12-01,3,0
9928,373536,2023-12-01,3,0
9929,847349,2023-12-01,2,0
9930,60619,2023-12-01,3,0
9931,689769,2023-12-01,1,0
9932,131937,2023-12-01,2,0
9933,679865,2023-12-01,1,0
9934,993331,2023-12-01,1,0
9935,552496,2023-12-01,3,0
9936,894539,2023-12-01,1,0
9937,52729,2023-12-01,1,0
9938,131748,2023-12-01,1,0
9939,799459,2023-12-01,3,0
9940,284460,2023-12-01,1,0
9941,552883,2023-12-01,2,0
9942,500633,2023-12-01,2,0
9943,798639,2023-12-01,3,0
9944,329351,2023-12-01,3,0
9945,839170,2023-12-01,1,0
9946,487065,2023-12-01,2,0
9947,587420,2023-12-01,1,0
9948,681063,2023-12-01,3,0
9949,993331,2023-12-01,3,0
9950,36412,2023-12-01,2,0
9951,94225,2023-12-01,2,0
9952,34200,2023-12-01,3,0
9953,366066,2023-12-01,1,0
9954,131748,2023-12-01,3,0
9955,264803,2023-12-01,1,0
9956,669378,2023-12-01,1,0
9957,883013,2023-12-01,3,0
