product_id,date,stock_received,damaged_stock
481843,2023-12-01,1,0
991434,2023-12-01,2,0
540618,2023-12-01,1,0
60619,2023-12-01,1,0
962591,2023-12-01,2,0
561860,2023-12-01,2,0
532965,2023-12-01,3,0
305754,2023-12-01,3,0
33955,2023-12-01,2,0
606256,2023-12-01,1,0
611575,2023-12-01,2,0
692985,2023-12-01,1,0
487931,2023-12-01,2,0
876139,2023-12-01,2,0
120532,2023-12-01,3,0
490602,2023-12-01,3,0
287070,2023-12-01,2,0
679865,2023-12-01,1,0
644847,2023-12-01,3,0
807452,2023-12-01,2,0
94225,2023-12-01,2,0
820541,2023-12-01,3,0
455755,2023-12-01,2,0
336847,2023-12-01,3,0
589812,2023-12-01,3,0
604184,2023-12-01,3,0
697683,2023-12-01,1,0
968887,2023-12-01,3,0
709916,2023-12-01,3,0
739448,2023-12-01,1,0
700048,2023-12-01,1,0
753354,2023-12-01,3,0
490939,2023-12-01,2,0
124290,2023-12-01,3,0
684939,2023-12-01,3,0
6405,2023-12-01,3,0
970529,2023-12-01,3,0
51036,2023-12-01,3,0
433521,2023-12-01,2,0
82484,2023-12-01,3,0
432617,2023-12-01,3,0
707935,2023-12-01,3,0
951463,2023-12-01,3,0
243235,2023-12-01,2,0
564692,2023-12-01,3,0
757274,2023-12-01,3,0
613942,2023-12-01,3,0
451812,2023-12-01,3,0
706112,2023-12-01,3,0
851978,2023-12-01,2,0
992178,2023-12-01,3,0
26060,2023-12-01,3,0
33797,2023-12-01,3,0
237083,2023-12-01,3,0
298985,2023-12-01,3,0
679284,2023-12-01,2,0
673058,2023-12-01,3,0
669378,2023-12-01,2,0
478531,2023-12-01,2,0
847349,2023-12-01,3,0
284460,2023-12-01,3,0
382511,2023-12-01,2,0
15314,2023-12-01,2,0
880510,2023-12-01,3,0
799952,2023-12-01,2,0
329351,2023-12-01,2,0
337168,2023-12-01,3,0
883013,2023-12-01,3,0
839170,2023-12-01,2,0
455083,2023-12-01,1,0
183929,2023-12-01,2,0
487065,2023-12-01,1,0
654623,2023-12-01,2,0
378230,2023-12-01,2,0
491521,2023-12-01,3,0
832348,2023-12-01,2,0
567671,2023-12-01,3,0
319388,2023-12-01,2,0
60619,2023-12-01,3,0
681063,2023-12-01,3,0
118820,2023-12-01,3,0
667163,2023-12-01,1,0
712003,2023-12-01,2,0
513199,2023-12-01,2,0
962054,2023-12-01,2,0
378676,2023-12-01,3,0
890232,2023-12-01,2,0
532965,2023-12-01,1,0
491314,2023-12-01,3,0
925482,2023-12-01,2,0
272170,2023-12-01,2,0
764014,2023-12-01,3,0
903336,2023-12-01,1,0
760684,2023-12-01,1,0
354409,2023-12-01,2,0
490602,2023-12-01,2,0
287070,2023-12-01,3,0
679865,2023-12-01,2,0
807452,2023-12-01,1,0
435929,2023-12-01,2,0
91670,2023-12-01,3,0
144124,2023-12-01,2,0
747801,2023-12-01,2,0
677542,2023-12-01,3,0
697683,2023-12-01,3,0
894539,2023-12-01,2,0
739448,2023-12-01,3,0
897083,2023-12-01,1,0
448752,2023-12-01,1,0
9436,2023-12-01,3,0
753354,2023-12-01,1,0
492958,2023-12-01,3,0
684939,2023-12-01,2,0
219598,2023-12-01,3,0
140154,2023-12-01,3,0
256051,2023-12-01,2,0
51036,2023-12-01,3,0
367391,2023-12-01,2,0
433521,2023-12-01,3,0
942001,2023-12-01,3,0
243235,2023-12-01,3,0
537274,2023-12-01,3,0
525531,2023-12-01,2,0
425341,2023-12-01,2,0
723678,2023-12-01,3,0
33797,2023-12-01,2,0
123983,2023-12-01,3,0
154179,2023-12-01,3,0
444361,2023-12-01,2,0
673058,2023-12-01,1,0
11422,2023-12-01,2,0
669378,2023-12-01,3,0
516376,2023-12-01,3,0
14145,2023-12-01,1,0
847349,2023-12-01,1,0
871592,2023-12-01,3,0
473929,2023-12-01,2,0
77308,2023-12-01,3,0
952124,2023-12-01,1,0
818522,2023-12-01,2,0
376447,2023-12-01,2,0
217710,2023-12-01,3,0
146840,2023-12-01,2,0
880510,2023-12-01,2,0
257719,2023-12-01,2,0
891833,2023-12-01,2,0
741341,2023-12-01,3,0
799952,2023-12-01,1,0
455083,2023-12-01,2,0
183929,2023-12-01,3,0
487065,2023-12-01,2,0
949818,2023-12-01,3,0
961614,2023-12-01,3,0
378230,2023-12-01,2,0
491521,2023-12-01,2,0
914071,2023-12-01,3,0
481843,2023-12-01,1,0
378287,2023-12-01,2,0
118820,2023-12-01,3,0
561860,2023-12-01,2,0
890232,2023-12-01,1,0
689769,2023-12-01,3,0
491314,2023-12-01,2,0
954722,2023-12-01,3,0
623234,2023-12-01,2,0
925482,2023-12-01,3,0
621677,2023-12-01,3,0
306177,2023-12-01,3,0
272170,2023-12-01,3,0
487931,2023-12-01,1,0
876139,2023-12-01,3,0
945635,2023-12-01,2,0
354409,2023-12-01,3,0
937542,2023-12-01,3,0
490602,2023-12-01,1,0
131136,2023-12-01,3,0
317242,2023-12-01,1,0
327290,2023-12-01,1,0
451933,2023-12-01,2,0
94225,2023-12-01,1,0
704868,2023-12-01,2,0
18035,2023-12-01,3,0
820541,2023-12-01,2,0
552496,2023-12-01,3,0
589812,2023-12-01,1,0
677542,2023-12-01,1,0
897083,2023-12-01,2,0
365133,2023-12-01,3,0
473647,2023-12-01,2,0
9436,2023-12-01,2,0
647462,2023-12-01,3,0
753354,2023-12-01,2,0
803607,2023-12-01,3,0
684939,2023-12-01,1,0
449106,2023-12-01,3,0
820973,2023-12-01,2,0
927651,2023-12-01,2,0
930284,2023-12-01,3,0
4452,2023-12-01,3,0
82484,2023-12-01,3,0
440875,2023-12-01,3,0
373536,2023-12-01,3,0
642612,2023-12-01,3,0
613942,2023-12-01,2,0
784673,2023-12-01,3,0
425341,2023-12-01,3,0
771228,2023-12-01,2,0
851978,2023-12-01,3,0
154179,2023-12-01,2,0
240179,2023-12-01,3,0
516376,2023-12-01,3,0
952124,2023-12-01,3,0
555121,2023-12-01,3,0
136533,2023-12-01,3,0
382511,2023-12-01,3,0
15314,2023-12-01,3,0
880510,2023-12-01,2,0
741341,2023-12-01,2,0
329351,2023-12-01,3,0
337168,2023-12-01,2,0
883013,2023-12-01,2,0
690565,2023-12-01,2,0
654623,2023-12-01,3,0
491521,2023-12-01,3,0
194682,2023-12-01,3,0
681063,2023-12-01,2,0
679321,2023-12-01,3,0
378287,2023-12-01,1,0
667163,2023-12-01,3,0
513199,2023-12-01,3,0
969851,2023-12-01,3,0
398340,2023-12-01,2,0
33955,2023-12-01,3,0
954722,2023-12-01,1,0
623234,2023-12-01,3,0
621677,2023-12-01,2,0
306177,2023-12-01,2,0
53833,2023-12-01,2,0
679865,2023-12-01,3,0
807452,2023-12-01,1,0
820541,2023-12-01,1,0
604184,2023-12-01,1,0
739534,2023-12-01,2,0
709916,2023-12-01,2,0
133542,2023-12-01,2,0
385113,2023-12-01,3,0
112390,2023-12-01,2,0
753354,2023-12-01,3,0
490939,2023-12-01,3,0
672059,2023-12-01,2,0
784827,2023-12-01,3,0
433521,2023-12-01,3,0
953175,2023-12-01,3,0
57405,2023-12-01,3,0
186168,2023-12-01,3,0
537274,2023-12-01,3,0
726958,2023-12-01,3,0
613942,2023-12-01,3,0
274207,2023-12-01,3,0
137909,2023-12-01,2,0
154179,2023-12-01,2,0
679284,2023-12-01,3,0
240179,2023-12-01,2,0
965755,2023-12-01,3,0
222892,2023-12-01,1,0
34186,2023-12-01,1,0
818990,2023-12-01,3,0
77308,2023-12-01,1,0
70969,2023-12-01,2,0
462526,2023-12-01,3,0
217710,2023-12-01,2,0
89084,2023-12-01,2,0
888807,2023-12-01,2,0
41853,2023-12-01,2,0
329351,2023-12-01,1,0
592784,2023-12-01,2,0
734789,2023-12-01,2,0
291238,2023-12-01,3,0
654623,2023-12-01,2,0
313754,2023-12-01,2,0
563740,2023-12-01,3,0
832348,2023-12-01,2,0
60619,2023-12-01,2,0
107548,2023-12-01,1,0
687218,2023-12-01,2,0
681063,2023-12-01,1,0
667163,2023-12-01,2,0
491314,2023-12-01,2,0
131937,2023-12-01,2,0
901144,2023-12-01,2,0
876139,2023-12-01,3,0
120532,2023-12-01,1,0
354409,2023-12-01,3,0
937542,2023-12-01,2,0
287070,2023-12-01,2,0
589812,2023-12-01,3,0
894539,2023-12-01,2,0
739534,2023-12-01,1,0
897083,2023-12-01,3,0
863930,2023-12-01,3,0
672059,2023-12-01,3,0
256051,2023-12-01,3,0
615545,2023-12-01,2,0
366066,2023-12-01,3,0
6405,2023-12-01,2,0
853932,2023-12-01,2,0
51036,2023-12-01,2,0
927651,2023-12-01,3,0
52729,2023-12-01,1,0
564692,2023-12-01,2,0
131748,2023-12-01,2,0
256783,2023-12-01,2,0
186168,2023-12-01,1,0
525531,2023-12-01,3,0
784673,2023-12-01,2,0
771228,2023-12-01,3,0
706112,2023-12-01,3,0
587645,2023-12-01,3,0
837480,2023-12-01,3,0
566052,2023-12-01,3,0
264803,2023-12-01,3,0
851978,2023-12-01,3,0
237083,2023-12-01,2,0
114414,2023-12-01,3,0
890623,2023-12-01,2,0
478531,2023-12-01,3,0
14145,2023-12-01,3,0
871592,2023-12-01,3,0
77308,2023-12-01,2,0
462526,2023-12-01,3,0
382511,2023-12-01,2,0
15314,2023-12-01,1,0
880510,2023-12-01,1,0
798639,2023-12-01,2,0
324809,2023-12-01,1,0
337168,2023-12-01,2,0
291238,2023-12-01,1,0
658389,2023-12-01,3,0
762527,2023-12-01,3,0
952168,2023-12-01,3,0
602241,2023-12-01,2,0
587420,2023-12-01,2,0
481843,2023-12-01,3,0
171602,2023-12-01,1,0
328457,2023-12-01,2,0
365132,2023-12-01,3,0
305754,2023-12-01,2,0
398340,2023-12-01,3,0
623234,2023-12-01,3,0
606256,2023-12-01,3,0
306177,2023-12-01,3,0
692985,2023-12-01,2,0
901144,2023-12-01,3,0
903336,2023-12-01,3,0
760684,2023-12-01,1,0
490602,2023-12-01,2,0
604184,2023-12-01,1,0
739534,2023-12-01,3,0
112390,2023-12-01,3,0
34200,2023-12-01,3,0
490939,2023-12-01,2,0
449106,2023-12-01,1,0
366066,2023-12-01,2,0
6405,2023-12-01,3,0
853932,2023-12-01,3,0
970529,2023-12-01,2,0
707935,2023-12-01,3,0
120385,2023-12-01,3,0
951463,2023-12-01,2,0
564692,2023-12-01,2,0
256783,2023-12-01,3,0
525531,2023-12-01,3,0
642612,2023-12-01,2,0
274207,2023-12-01,2,0
557908,2023-12-01,3,0
587645,2023-12-01,3,0
264803,2023-12-01,2,0
26060,2023-12-01,2,0
33797,2023-12-01,3,0
114414,2023-12-01,1,0
70969,2023-12-01,2,0
552883,2023-12-01,2,0
714999,2023-12-01,3,0
578097,2023-12-01,2,0
487065,2023-12-01,3,0
734789,2023-12-01,3,0
291238,2023-12-01,2,0
563740,2023-12-01,2,0
990993,2023-12-01,1,0
762527,2023-12-01,2,0
952168,2023-12-01,2,0
962591,2023-12-01,2,0
667163,2023-12-01,2,0
712307,2023-12-01,2,0
689769,2023-12-01,3,0
692985,2023-12-01,3,0
903336,2023-12-01,2,0
945635,2023-12-01,2,0
760684,2023-12-01,2,0
287070,2023-12-01,1,0
317242,2023-12-01,3,0
993331,2023-12-01,2,0
894539,2023-12-01,3,0
700048,2023-12-01,3,0
385113,2023-12-01,2,0
124290,2023-12-01,3,0
859361,2023-12-01,3,0
853932,2023-12-01,2,0
585299,2023-12-01,3,0
52729,2023-12-01,3,0
425341,2023-12-01,3,0
771228,2023-12-01,3,0
451812,2023-12-01,2,0
587645,2023-12-01,1,0
264803,2023-12-01,3,0
153019,2023-12-01,3,0
222892,2023-12-01,3,0
478531,2023-12-01,3,0
847349,2023-12-01,1,0
77308,2023-12-01,3,0
654297,2023-12-01,2,0
70969,2023-12-01,3,0
552883,2023-12-01,1,0
555121,2023-12-01,2,0
462526,2023-12-01,2,0
146840,2023-12-01,3,0
714999,2023-12-01,2,0
382511,2023-12-01,1,0
41853,2023-12-01,3,0
658389,2023-12-01,1,0
762527,2023-12-01,1,0
602241,2023-12-01,2,0
481843,2023-12-01,3,0
991434,2023-12-01,2,0
681063,2023-12-01,2,0
300159,2023-12-01,2,0
712003,2023-12-01,1,0
712307,2023-12-01,3,0
470449,2023-12-01,3,0
721521,2023-12-01,2,0
876139,2023-12-01,2,0
760684,2023-12-01,3,0
644847,2023-12-01,2,0
704868,2023-12-01,2,0
91670,2023-12-01,1,0
968887,2023-12-01,1,0
448752,2023-12-01,3,0
863930,2023-12-01,3,0
672059,2023-12-01,3,0
803607,2023-12-01,1,0
140489,2023-12-01,3,0
140154,2023-12-01,3,0
366066,2023-12-01,2,0
784827,2023-12-01,2,0
6405,2023-12-01,2,0
367391,2023-12-01,2,0
927651,2023-12-01,2,0
930284,2023-12-01,3,0
52729,2023-12-01,2,0
373536,2023-12-01,2,0
913428,2023-12-01,3,0
274207,2023-12-01,1,0
56589,2023-12-01,3,0
222892,2023-12-01,2,0
349294,2023-12-01,3,0
473929,2023-12-01,3,0
659290,2023-12-01,3,0
839170,2023-12-01,1,0
291238,2023-12-01,1,0
542300,2023-12-01,1,0
914071,2023-12-01,2,0
832348,2023-12-01,3,0
991434,2023-12-01,3,0
319388,2023-12-01,3,0
962591,2023-12-01,3,0
107548,2023-12-01,2,0
561860,2023-12-01,3,0
962054,2023-12-01,1,0
378676,2023-12-01,2,0
131937,2023-12-01,3,0
652118,2023-12-01,1,0
611575,2023-12-01,3,0
487931,2023-12-01,3,0
903336,2023-12-01,2,0
945635,2023-12-01,1,0
760684,2023-12-01,3,0
807452,2023-12-01,2,0
461804,2023-12-01,2,0
552496,2023-12-01,2,0
604184,2023-12-01,3,0
697683,2023-12-01,1,0
968887,2023-12-01,2,0
365133,2023-12-01,2,0
767398,2023-12-01,2,0
863930,2023-12-01,1,0
490939,2023-12-01,3,0
672059,2023-12-01,2,0
140489,2023-12-01,2,0
859361,2023-12-01,3,0
63769,2023-12-01,2,0
820973,2023-12-01,3,0
4452,2023-12-01,3,0
585299,2023-12-01,3,0
186168,2023-12-01,3,0
760828,2023-12-01,2,0
274207,2023-12-01,3,0
851978,2023-12-01,1,0
123983,2023-12-01,1,0
444361,2023-12-01,3,0
673058,2023-12-01,2,0
153019,2023-12-01,2,0
39154,2023-12-01,2,0
34186,2023-12-01,2,0
14145,2023-12-01,2,0
818522,2023-12-01,3,0
146840,2023-12-01,1,0
15314,2023-12-01,1,0
257719,2023-12-01,2,0
799952,2023-12-01,3,0
883013,2023-12-01,2,0
839170,2023-12-01,3,0
183929,2023-12-01,3,0
734789,2023-12-01,3,0
291238,2023-12-01,3,0
563740,2023-12-01,1,0
542300,2023-12-01,3,0
832348,2023-12-01,3,0
481843,2023-12-01,2,0
319388,2023-12-01,3,0
194682,2023-12-01,2,0
378287,2023-12-01,3,0
513199,2023-12-01,1,0
890232,2023-12-01,2,0
470449,2023-12-01,2,0
652118,2023-12-01,2,0
187399,2023-12-01,1,0
621677,2023-12-01,1,0
721521,2023-12-01,1,0
120532,2023-12-01,2,0
937542,2023-12-01,3,0
490602,2023-12-01,1,0
317242,2023-12-01,3,0
644847,2023-12-01,1,0
461804,2023-12-01,2,0
552496,2023-12-01,2,0
455755,2023-12-01,3,0
739534,2023-12-01,2,0
473647,2023-12-01,1,0
34200,2023-12-01,2,0
799688,2023-12-01,3,0
684939,2023-12-01,2,0
140154,2023-12-01,1,0
449106,2023-12-01,3,0
615545,2023-12-01,2,0
537274,2023-12-01,2,0
784673,2023-12-01,3,0
837480,2023-12-01,3,0
137909,2023-12-01,2,0
298985,2023-12-01,2,0
114414,2023-12-01,3,0
196719,2023-12-01,3,0
871592,2023-12-01,2,0
952124,2023-12-01,2,0
136533,2023-12-01,2,0
500739,2023-12-01,3,0
833557,2023-12-01,2,0
361361,2023-12-01,2,0
654623,2023-12-01,3,0
762527,2023-12-01,3,0
542300,2023-12-01,2,0
171602,2023-12-01,3,0
365132,2023-12-01,2,0
187399,2023-12-01,2,0
925482,2023-12-01,3,0
692985,2023-12-01,2,0
764014,2023-12-01,2,0
120532,2023-12-01,3,0
677542,2023-12-01,1,0
767398,2023-12-01,3,0
385113,2023-12-01,3,0
112390,2023-12-01,1,0
140489,2023-12-01,3,0
970529,2023-12-01,3,0
432617,2023-12-01,3,0
52729,2023-12-01,2,0
661577,2023-12-01,2,0
186168,2023-12-01,2,0
913428,2023-12-01,2,0
760828,2023-12-01,3,0
723678,2023-12-01,3,0
992178,2023-12-01,2,0
154179,2023-12-01,3,0
679284,2023-12-01,2,0
478531,2023-12-01,1,0
818990,2023-12-01,3,0
89084,2023-12-01,3,0
741341,2023-12-01,2,0
833557,2023-12-01,1,0
183929,2023-12-01,1,0
949818,2023-12-01,2,0
361361,2023-12-01,3,0
542300,2023-12-01,3,0
962054,2023-12-01,3,0
378676,2023-12-01,3,0
470449,2023-12-01,1,0
954722,2023-12-01,2,0
606256,2023-12-01,2,0
187399,2023-12-01,3,0
937542,2023-12-01,2,0
18035,2023-12-01,1,0
747801,2023-12-01,3,0
448752,2023-12-01,2,0
133542,2023-12-01,2,0
140154,2023-12-01,2,0
615545,2023-12-01,3,0
120385,2023-12-01,3,0
52729,2023-12-01,3,0
131748,2023-12-01,3,0
757274,2023-12-01,3,0
425341,2023-12-01,1,0
677169,2023-12-01,2,0
274207,2023-12-01,2,0
679284,2023-12-01,1,0
669378,2023-12-01,3,0
890623,2023-12-01,2,0
14145,2023-12-01,2,0
952124,2023-12-01,2,0
818522,2023-12-01,2,0
41853,2023-12-01,1,0
500739,2023-12-01,2,0
500633,2023-12-01,3,0
592784,2023-12-01,3,0
961614,2023-12-01,2,0
313754,2023-12-01,3,0
658389,2023-12-01,3,0
587420,2023-12-01,3,0
914071,2023-12-01,3,0
481843,2023-12-01,2,0
319388,2023-12-01,2,0
962591,2023-12-01,1,0
712003,2023-12-01,3,0
131937,2023-12-01,1,0
721521,2023-12-01,2,0
120532,2023-12-01,2,0
937542,2023-12-01,1,0
993331,2023-12-01,2,0
451933,2023-12-01,3,0
18035,2023-12-01,2,0
552496,2023-12-01,1,0
9436,2023-12-01,1,0
647462,2023-12-01,2,0
124290,2023-12-01,2,0
853932,2023-12-01,1,0
970529,2023-12-01,2,0
433521,2023-12-01,1,0
757274,2023-12-01,2,0
137909,2023-12-01,3,0
240179,2023-12-01,2,0
11422,2023-12-01,3,0
39154,2023-12-01,3,0
891833,2023-12-01,3,0
799952,2023-12-01,2,0
833557,2023-12-01,3,0
578097,2023-12-01,1,0
690565,2023-12-01,1,0
961614,2023-12-01,1,0
378230,2023-12-01,3,0
952168,2023-12-01,2,0
491521,2023-12-01,2,0
319388,2023-12-01,1,0
328457,2023-12-01,2,0
679321,2023-12-01,2,0
33955,2023-12-01,1,0
287070,2023-12-01,1,0
455755,2023-12-01,1,0
336847,2023-12-01,3,0
589812,2023-12-01,1,0
365133,2023-12-01,2,0
473647,2023-12-01,2,0
859361,2023-12-01,2,0
63769,2023-12-01,3,0
366066,2023-12-01,3,0
970529,2023-12-01,1,0
820973,2023-12-01,2,0
927651,2023-12-01,3,0
661577,2023-12-01,3,0
243235,2023-12-01,3,0
799459,2023-12-01,1,0
673058,2023-12-01,3,0
70969,2023-12-01,1,0
462526,2023-12-01,1,0
888807,2023-12-01,1,0
67197,2023-12-01,3,0
41853,2023-12-01,1,0
337168,2023-12-01,3,0
839170,2023-12-01,2,0
313754,2023-12-01,1,0
567671,2023-12-01,3,0
687218,2023-12-01,3,0
378287,2023-12-01,3,0
365132,2023-12-01,2,0
491314,2023-12-01,1,0
901144,2023-12-01,3,0
327290,2023-12-01,2,0
807452,2023-12-01,3,0
94225,2023-12-01,3,0
704868,2023-12-01,1,0
133542,2023-12-01,1,0
799688,2023-12-01,3,0
600767,2023-12-01,1,0
131748,2023-12-01,2,0
771228,2023-12-01,2,0
799459,2023-12-01,2,0
114414,2023-12-01,1,0
848226,2023-12-01,1,0
222892,2023-12-01,3,0
34186,2023-12-01,1,0
70969,2023-12-01,3,0
552883,2023-12-01,3,0
376447,2023-12-01,3,0
990993,2023-12-01,2,0
171602,2023-12-01,1,0
60619,2023-12-01,1,0
107548,2023-12-01,3,0
118820,2023-12-01,2,0
561860,2023-12-01,3,0
962054,2023-12-01,3,0
954722,2023-12-01,2,0
187399,2023-12-01,3,0
272170,2023-12-01,1,0
53833,2023-12-01,3,0
876139,2023-12-01,1,0
131136,2023-12-01,3,0
327290,2023-12-01,2,0
993331,2023-12-01,3,0
739448,2023-12-01,2,0
365133,2023-12-01,3,0
799688,2023-12-01,1,0
219598,2023-12-01,1,0
615545,2023-12-01,3,0
564692,2023-12-01,3,0
677169,2023-12-01,3,0
992178,2023-12-01,1,0
39154,2023-12-01,1,0
473929,2023-12-01,1,0
376447,2023-12-01,2,0
89084,2023-12-01,3,0
136533,2023-12-01,3,0
67197,2023-12-01,3,0
880510,2023-12-01,3,0
883013,2023-12-01,1,0
361361,2023-12-01,2,0
762527,2023-12-01,2,0
587420,2023-12-01,3,0
712307,2023-12-01,2,0
532965,2023-12-01,2,0
187399,2023-12-01,2,0
876139,2023-12-01,1,0
461804,2023-12-01,3,0
704868,2023-12-01,3,0
492958,2023-12-01,1,0
256051,2023-12-01,1,0
600767,2023-12-01,3,0
137909,2023-12-01,3,0
264803,2023-12-01,2,0
298985,2023-12-01,3,0
240179,2023-12-01,1,0
153019,2023-12-01,3,0
222892,2023-12-01,2,0
284460,2023-12-01,2,0
500739,2023-12-01,2,0
659290,2023-12-01,1,0
991434,2023-12-01,3,0
540618,2023-12-01,3,0
328457,2023-12-01,3,0
890232,2023-12-01,3,0
305754,2023-12-01,3,0
764014,2023-12-01,1,0
490602,2023-12-01,3,0
327290,2023-12-01,3,0
807452,2023-12-01,3,0
455755,2023-12-01,2,0
799688,2023-12-01,2,0
219598,2023-12-01,2,0
600767,2023-12-01,3,0
853932,2023-12-01,3,0
440875,2023-12-01,3,0
131748,2023-12-01,1,0
642612,2023-12-01,3,0
451812,2023-12-01,2,0
706112,2023-12-01,2,0
557908,2023-12-01,2,0
237083,2023-12-01,2,0
444361,2023-12-01,3,0
153019,2023-12-01,1,0
39154,2023-12-01,3,0
14145,2023-12-01,3,0
871592,2023-12-01,1,0
555121,2023-12-01,2,0
217710,2023-12-01,3,0
257719,2023-12-01,3,0
313754,2023-12-01,1,0
689769,2023-12-01,1,0
969851,2023-12-01,2,0
470449,2023-12-01,2,0
652118,2023-12-01,1,0
760684,2023-12-01,2,0
131136,2023-12-01,2,0
644847,2023-12-01,2,0
451933,2023-12-01,3,0
435929,2023-12-01,3,0
336847,2023-12-01,1,0
897083,2023-12-01,3,0
63769,2023-12-01,3,0
6405,2023-12-01,1,0
951463,2023-12-01,3,0
913428,2023-12-01,3,0
799459,2023-12-01,3,0
669378,2023-12-01,1,0
848226,2023-12-01,2,0
516376,2023-12-01,2,0
39154,2023-12-01,1,0
871592,2023-12-01,2,0
654297,2023-12-01,3,0
397973,2023-12-01,3,0
592784,2023-12-01,3,0
60619,2023-12-01,2,0
398340,2023-12-01,3,0
945635,2023-12-01,1,0
461804,2023-12-01,1,0
336847,2023-12-01,2,0
767398,2023-12-01,2,0
367391,2023-12-01,3,0
784673,2023-12-01,2,0
33797,2023-12-01,2,0
39154,2023-12-01,2,0
847349,2023-12-01,2,0
284460,2023-12-01,2,0
891833,2023-12-01,2,0
659290,2023-12-01,2,0
949818,2023-12-01,3,0
313754,2023-12-01,3,0
563740,2023-12-01,2,0
990993,2023-12-01,3,0
513199,2023-12-01,3,0
365132,2023-12-01,3,0
652118,2023-12-01,2,0
461804,2023-12-01,3,0
820541,2023-12-01,3,0
336847,2023-12-01,1,0
256051,2023-12-01,2,0
784827,2023-12-01,3,0
51036,2023-12-01,1,0
953175,2023-12-01,3,0
557908,2023-12-01,3,0
11422,2023-12-01,3,0
34186,2023-12-01,3,0
349294,2023-12-01,2,0
382511,2023-12-01,3,0
15314,2023-12-01,2,0
833557,2023-12-01,1,0
563740,2023-12-01,3,0
658389,2023-12-01,2,0
567671,2023-12-01,2,0
171602,2023-12-01,2,0
300159,2023-12-01,3,0
689769,2023-12-01,2,0
131937,2023-12-01,1,0
945635,2023-12-01,3,0
131136,2023-12-01,1,0
327290,2023-12-01,3,0
747801,2023-12-01,3,0
492958,2023-12-01,3,0
373536,2023-12-01,3,0
847349,2023-12-01,2,0
60619,2023-12-01,3,0
689769,2023-12-01,1,0
131937,2023-12-01,2,0
679865,2023-12-01,1,0
993331,2023-12-01,1,0
552496,2023-12-01,3,0
894539,2023-12-01,1,0
52729,2023-12-01,1,0
131748,2023-12-01,1,0
799459,2023-12-01,3,0
284460,2023-12-01,1,0
552883,2023-12-01,2,0
500633,2023-12-01,2,0
798639,2023-12-01,3,0
329351,2023-12-01,3,0
839170,2023-12-01,1,0
487065,2023-12-01,2,0
587420,2023-12-01,1,0
681063,2023-12-01,3,0
993331,2023-12-01,3,0
36412,2023-12-01,2,0
94225,2023-12-01,2,0
34200,2023-12-01,3,0
366066,2023-12-01,1,0
131748,2023-12-01,3,0
264803,2023-12-01,1,0
669378,2023-12-01,1,0
883013,2023-12-01,3,0
658389,2023-12-01,2,0
540618,2023-12-01,2,0
712003,2023-12-01,3,0
969851,2023-12-01,1,0
621677,2023-12-01,2,0
336847,2023-12-01,2,0
112390,2023-12-01,3,0
140489,2023-12-01,1,0
760828,2023-12-01,3,0
153019,2023-12-01,2,0
848226,2023-12-01,3,0
965755,2023-12-01,1,0
217710,2023-12-01,1,0
500739,2023-12-01,1,0
734789,2023-12-01,1,0
961614,2023-12-01,1,0
952168,2023-12-01,3,0
328457,2023-12-01,3,0
228286,2023-12-01,3,0
652118,2023-12-01,3,0
306177,2023-12-01,2,0
903336,2023-12-01,3,0
894539,2023-12-01,3,0
739534,2023-12-01,3,0
34200,2023-12-01,1,0
726958,2023-12-01,2,0
679284,2023-12-01,3,0
669378,2023-12-01,2,0
812607,2023-12-01,2,0
818990,2023-12-01,2,0
654297,2023-12-01,1,0
397973,2023-12-01,1,0
136533,2023-12-01,1,0
500633,2023-12-01,1,0
183929,2023-12-01,1,0
319388,2023-12-01,1,0
378676,2023-12-01,2,0
621677,2023-12-01,3,0
721521,2023-12-01,1,0
91670,2023-12-01,2,0
697683,2023-12-01,3,0
700048,2023-12-01,2,0
112390,2023-12-01,2,0
57405,2023-12-01,3,0
706112,2023-12-01,1,0
557908,2023-12-01,2,0
566052,2023-12-01,2,0
11422,2023-12-01,1,0
654297,2023-12-01,1,0
552883,2023-12-01,1,0
962591,2023-12-01,3,0
606256,2023-12-01,3,0
679865,2023-12-01,2,0
451933,2023-12-01,2,0
36412,2023-12-01,1,0
91670,2023-12-01,2,0
859361,2023-12-01,2,0
600767,2023-12-01,2,0
661577,2023-12-01,3,0
373536,2023-12-01,2,0
706112,2023-12-01,2,0
587645,2023-12-01,2,0
56589,2023-12-01,1,0
848226,2023-12-01,2,0
478531,2023-12-01,1,0
146840,2023-12-01,3,0
578097,2023-12-01,3,0
952168,2023-12-01,1,0
305754,2023-12-01,2,0
53833,2023-12-01,1,0
120532,2023-12-01,1,0
937542,2023-12-01,1,0
327290,2023-12-01,1,0
677542,2023-12-01,3,0
124290,2023-12-01,1,0
140489,2023-12-01,2,0
243235,2023-12-01,2,0
256783,2023-12-01,3,0
525531,2023-12-01,1,0
726958,2023-12-01,3,0
837480,2023-12-01,2,0
444361,2023-12-01,1,0
89084,2023-12-01,1,0
592784,2023-12-01,1,0
578097,2023-12-01,3,0
328457,2023-12-01,1,0
131937,2023-12-01,3,0
306177,2023-12-01,1,0
721521,2023-12-01,3,0
747801,2023-12-01,1,0
820973,2023-12-01,1,0
942001,2023-12-01,3,0
613942,2023-12-01,1,0
847349,2023-12-01,3,0
888807,2023-12-01,3,0
